Product ID,Website SKU,Grace SKU,QB Match Status,Category,Family,Shape,Color,Capacity,Capacity (oz),Capacity (ml),Applicator,Cap Color,Cap Style,Neck Thread Size,Neck Thread (Web),Height with Cap,Height without Cap,Diameter,Bottle Weight (g),Case Weight (g),Case Quantity,QB Price,Web Price (1pc),Web Price (10pc),Web Price (12pc),Stock Status,Item Name,Item Description,Item Type (Web),Product Type (ML),Use Case Description,Product URL,Data Grade,Usage,Product Type,Bottle Collection,Component Group,Use Case URL
BB-GB-008-0002,GBSleek8Gl,GB-SLK-CLR-8ML-GLD-T,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,N/A,Gold,Tall,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.62,0.62,0.49,0.59,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle Tall Gold Cap,"Sleek design 8ml, 1/3oz Clear glass bottle and Cap.",Classic Glass Bottles With Attractive Caps,Glass Bottle,"Empty Clear glass bottle with shiny gold cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-shiny-gold-cap,B — no applicator,Perfume & Fragrance,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0003,GBSleek8MtlRollBlkDot,GB-SLK-CLR-8ML-MRL-BKDT,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Black Dotted,Dot Cap,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.89,0.89,0.71,0.85,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Black Dotted Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and black shiny cap with dots.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and black shiny cap with dots cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0004,GBSleek8MtlRollBlkSh,GB-SLK-CLR-8ML-MRL-SBLK,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Shiny Black,Roll-On,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.82,0.82,0.65,0.78,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Shiny Black Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and black shiny cap.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and black shiny cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0005,GBSleek8MtlRollCuMatt,GB-SLK-CLR-8ML-MRL-MCPR,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Matte Copper,Roll-On,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.82,0.82,0.65,0.78,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Matte Copper Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and matte copper cap.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and matte copper cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0006,GBSleek8MtlRollGlMatt,GB-SLK-CLR-8ML-MRL-MGLD,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Matte Gold,Screw Cap,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.82,0.82,0.65,0.78,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Matte Gold Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and matte gold cap.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and matte gold cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-matte-gold-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0007,GBSleek8MtlRollGlSh,GB-SLK-CLR-8ML-MRL-SGLD,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Shiny Gold,Screw Cap,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.82,0.82,0.65,0.78,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Shiny Gold Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and shiny gold cap.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and shiny gold cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0008,GBSleek8MtlRollPinkDot,GB-SLK-CLR-8ML-MRL-PKDT,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Pink Dotted,Dot Cap,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.89,0.89,0.71,0.85,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Pink Dotted Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and pink cap with dots.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and pink cap with dots cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0009,GBSleek8MtlRollSlDot,GB-SLK-CLR-8ML-MRL-SLDT,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Silver Dotted,Dot Cap,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.89,0.89,0.71,0.85,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Silver Dotted Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and silver cap with dots.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and silver cap with dots cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0010,GBSleek8MtlRollSlMatt,GB-SLK-CLR-8ML-MRL-MSLV,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Matte Silver,Roll-On,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.82,0.82,0.65,0.78,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Matte Silver Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and matte silver cap.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and matte silver cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-matte-silver-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0011,GBSleek8MtlRollSlSh,GB-SLK-CLR-8ML-MRL-SSLV,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Metal Roller,Shiny Silver,Roll-On,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.82,0.82,0.65,0.78,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Metal Roller Shiny Silver Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Metal Roller Ball and shiny silver cap.","Clear, frosted and colored glass roll-on bottles with steel roller-balls, capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with metal roller ball plug and shiny silver cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-shiny-silver-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0012,GBSleek8RollBlkDot,GB-SLK-CLR-8ML-ROL-BKDT,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Black Dotted,Dot Cap,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.81,0.81,0.64,0.77,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Black Dotted Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and black shiny cap with dots.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and black shiny cap with dots cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap-with-dots,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0013,GBSleek8RollBlkSh,GB-SLK-CLR-8ML-ROL-SBLK,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Shiny Black,Roll-On,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.74,0.74,0.58,0.7,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Shiny Black Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and black shiny cap.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and black shiny cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-black-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0014,GBSleek8RollCuMatt,GB-SLK-CLR-8ML-ROL-MCPR,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Matte Copper,Roll-On,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.74,0.74,0.58,0.7,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Matte Copper Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and matte copper cap.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and matte copper cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-copper-matte-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0015,GBSleek8RollGlMatt,GB-SLK-CLR-8ML-ROL-MGLD,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Matte Gold,Screw Cap,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.74,0.74,0.58,0.7,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Matte Gold Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and matte gold cap.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and matte gold cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-gold-matte-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0016,GBSleek8RollGlSh,GB-SLK-CLR-8ML-ROL-SGLD,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Shiny Gold,Screw Cap,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.74,0.74,0.58,0.7,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Shiny Gold Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and shiny gold cap.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and shiny gold cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-shiny-gold-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0017,GBSleek8RollPinkDot,GB-SLK-CLR-8ML-ROL-PKDT,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Pink Dotted,Dot Cap,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.81,0.81,0.64,0.77,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Pink Dotted Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and pink cap with dots.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and pink cap with dots cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0018,GBSleek8RollSlDot,GB-SLK-CLR-8ML-ROL-SLDT,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Silver Dotted,Dot Cap,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.81,0.81,0.64,0.77,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Silver Dotted Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and silver cap with dots.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and silver cap with dots cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0019,GBSleek8RollSlMatt,GB-SLK-CLR-8ML-ROL-MSLV,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Matte Silver,Roll-On,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.74,0.74,0.58,0.7,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Matte Silver Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and matte silver cap.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and matte silver cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-silver-matte-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0020,GBSleek8RollSlSh,GB-SLK-CLR-8ML-ROL-SSLV,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Roller,Shiny Silver,Roll-On,13-415,13-415,62 ±1 mm,48 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.74,0.74,0.58,0.7,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Roller Shiny Silver Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Roller Ball and shiny silver cap.","Clear, frosted and colored glass roll on bottles of capacity range about 1/3oz (from 8ml to 10ml)",Glass Bottle,"Empty Clear glass bottle with plastic roller ball plug and shiny silver cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-plastic-roller-ball-plug-silver-cap,A,Roll-On & Topical,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0021,GBSleek8Sl,GB-SLK-CLR-8ML-SLV-T,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,N/A,Silver,Tall,13-415,13-415,78 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.62,0.62,0.49,0.59,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle Tall Silver Cap,"Sleek design 8ml, 1/3oz Clear glass bottle and Cap.",Classic Glass Bottles With Attractive Caps,Glass Bottle,"Empty Clear glass bottle with shiny silver cap cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-shiny-silver-cap,B — no applicator,Perfume & Fragrance,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0022,GBSleek8SpryBlkMatt,GB-SLK-CLR-8ML-SPR-MBLK,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Sprayer,Matte Black,Spray,13-415,13-415,86 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.97,0.97,0.77,0.92,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Sprayer Matte Black Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Sprayer. Refillable, Small sized bottle for decants, promotion, samples and travel accessory.",Refillable Glass Bottles with Fine Mist Sprayers,Glass Bottle,,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-matte-black-spray,A,Spray & Atomizer,Glass Bottle,Sleek Collection,N/A,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-matte-black-spray
BB-GB-008-0023,GBSleek8SpryBlkSh,GB-SLK-CLR-8ML-SPR-SBLK,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Sprayer,Shiny Black,Spray,13-415,13-415,86 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.97,0.97,0.77,0.92,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Sprayer Shiny Black Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Sprayer. Refillable, Small sized bottle for decants, promotion, samples and travel accessory.",Refillable Glass Bottles with Fine Mist Sprayers,Glass Bottle,,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-shiny-black-spray,A,Spray & Atomizer,Glass Bottle,Sleek Collection,N/A,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-shiny-black-spray
BB-GB-008-0024,GBSleek8SpryBluMatt,GB-SLK-CLR-8ML-SPR-MBLU,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Sprayer,Matte Blue,Spray,13-415,13-415,86 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.97,0.97,0.77,0.92,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Sprayer Matte Blue Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Sprayer. Refillable, Small sized bottle for decants, promotion, samples and travel accessory.",Refillable Glass Bottles with Fine Mist Sprayers,Glass Bottle,,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-matte-blue-spray,A,Spray & Atomizer,Glass Bottle,Sleek Collection,N/A,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-matte-blue-spray
BB-GB-008-0025,GBSleek8SpryCuMatt,GB-SLK-CLR-8ML-SPR-MCPR,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Sprayer,Matte Copper,Spray,13-415,13-415,86 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.97,0.97,0.77,0.92,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Sprayer Matte Copper Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Sprayer.",Refillable Glass Bottles with Fine Mist Sprayers,Glass Bottle,"Empty Clear glass bottle with matte copper spray0 cap acity: 8ml, 1/3oz. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-matte-copper-spray,A,Spray & Atomizer,Glass Bottle,Sleek Collection,N/A,
BB-GB-008-0026,GBSleek8SpryGlMatt,GB-SLK-CLR-8ML-SPR-MGLD,Matched to QB,Glass Bottle,Sleek,Standard,Clear,8 ml (0.27 oz),0.3333,8,Sprayer,Matte Gold,Screw Cap,13-415,13-415,86 ±1 mm,66 ±1 mm,23 ±0.5 mm,88.46,23777.08,258,0.97,0.97,0.77,0.92,In Stock,Sleek 8 ml (0.27 oz) Clear Glass Bottle with Sprayer Matte Gold Cap,"Sleek design 8ml, 1/3oz Clear glass bottle with Sprayer. Refillable, Small sized bottle for decants, promotion, samples and travel accessory.",Refillable Glass Bottles with Fine Mist Sprayers,Glass Bottle,,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-matte-gold-spray,A,Spray & Atomizer,Glass Bottle,Sleek Collection,N/A,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-matte-gold-spray
